20703                    15-Dec-112-GMS                         
3217746|CLAYTAN 0431B SALAD BOWL 9.25""36       |3217746|1.000    |11.630|EA        |1|12/15/2011|155918    |0|8116  |CERAMICS CENTRE SDN. BHD.               
3228796|POLAR PLASTICIENCE                      |3228796|1.000    |0.960|EA        |1|12/15/2011|155918    |0|2604  |STATZONE SDN BHD                        
3180881|CBE CLEAR BK A4 20 POCKETS VK20(24)     |3180881|1.000    |5.400|EA        |1|12/15/2011|155918    |-1|3134  |CHUNG BOON ENTERPRISE SDN BHD           
3135434|CL BOYS BAJU RAIHAN DHOBY 30-34 BLK     |3135434|1.000    |5.000|EA        |1|12/15/2011|155918    |0|1065  |FABULOUS HOLDINGS SDN. BHD.             
3243169|LADIES CASUAL SHOES 36-40 81-10 TW F9   |3243169|1.000    |19.000|EA        |1|12/15/2011|155918    |33|6425  |TOP WIDLY ENTERPRISE SDN BHD            
3214373|GIANT A4 DOC. CASE 35MM G727 (60)       |3214373|1.000    |3.300|EA        |1|12/15/2011|155918    |27|1133  |KINDAI CORPORATION SDN BHD              
3176511|G3 WATER JUG WITH 6S TUMBLER WJ 751     |3176511|1.000    |6.300|EA        |1|12/15/2011|155918    |0|4606  |GELANG TIGA SDN BHD                     
3181470|LD C. S/S PTD POLO TEE S-XL AL2537 I7   |3181470|1.000    |12.400|EA        |1|12/15/2011|155918    |1|8909  |ACTION APPAREL SDN. BHD.                
3090957|SCHOOL/C SEC GREEN L/PANTS SIZE 38 GT01 |3090957|1.000    |23.110|EA        |1|12/15/2011|155918    |0|3815  |MASTEREX CORPORATION SDN BHD            
3130836|GIANT SUPER MICROFIBER MOP (12)         |3130836|1.000    |14.500|EA        |1|12/15/2011|155918    |0|6379  |READYCARE (M) SDN BHD                   
3132112|UMBRELLA HANGER 1124                    |3132112|1.000    |8.000|EA        |1|12/15/2011|155918    |5|2217  |SIANG HENG PLASTIC WARE SDN BHD         
3163103|SBILO TRIO TRIANGULAR JUMBO PCL3S (25)  |3163103|1.000    |3.690|EA        |1|12/15/2011|155918    |15|1252  |SCHWAN-STABILO MARKETING SDN BHD        
